Date,Transaction Category,Amount,Credit/Debit,Payment Method
2019-05-05,entertainment,970.0,debit,debit_card
2019-05-05,shopping,1520.0,debit,e-wallet
2019-05-05,food,680.0,debit,online_banking
2019-05-05,food,260.0,debit,online_banking
2019-05-05,transport,510.0,debit,credit_card
2019-05-06,entertainment,1120.0,debit,cash
2019-05-06,others,890.0,debit,debit_card
2019-05-06,others,800.0,debit,cash
2019-05-06,food,250.0,debit,online_banking
2019-05-07,entertainment,520.0,debit,online_banking
2019-05-07,food,500.0,debit,debit_card
2019-05-07,others,1260.0,debit,debit_card
2019-05-07,transport,95.0,debit,credit_card
2019-05-07,food,640.0,debit,online_banking
2019-05-08,entertainment,610.0,debit,cash
2019-05-08,transport,690.0,debit,e-wallet
2019-05-08,food,160.0,debit,cash
2019-05-08,food,90.0,debit,debit_card
2019-05-09,food,370.0,debit,e-wallet
2019-05-09,bills,1260.0,debit,e-wallet
2019-05-09,bills,560.0,debit,online_banking
2019-05-09,others,710.0,debit,online_banking
2019-05-09,food,740.0,debit,online_banking
2019-05-10,food,590.0,debit,e-wallet
2019-05-10,food,640.0,debit,cash
2019-05-10,food,440.0,debit,online_banking
2019-05-10,transport,360.0,debit,online_banking
2019-05-11,transport,660.0,debit,credit_card
2019-05-11,transport,450.0,debit,debit_card
2019-05-11,bills,390.0,debit,debit_card
2019-05-11,food,170.0,debit,credit_card
2019-05-12,shopping,280.0,debit,online_banking
2019-05-13,others,430.0,debit,e-wallet
2019-05-13,food,750.0,debit,credit_card
2019-05-13,bills,1020.0,debit,credit_card
2019-05-13,others,470.0,debit,online_banking
2019-05-13,entertainment,1150.0,debit,e-wallet
2019-05-15,food,740.0,debit,debit_card
2019-05-15,transport,560.0,debit,credit_card
2019-05-15,shopping,750.0,debit,debit_card
2019-05-15,transport,620.0,debit,cash
2019-05-16,food,560.0,debit,online_banking
2019-05-16,transport,140.0,debit,cash
2019-05-16,transport,700.0,debit,debit_card
2019-05-16,food,190.0,debit,debit_card
2019-05-17,food,540.0,debit,online_banking
2019-05-17,others,1020.0,debit,online_banking
2019-05-18,shopping,700.0,debit,debit_card
2019-05-18,shopping,1220.0,debit,debit_card
2019-05-18,transport,390.0,debit,debit_card
2019-05-18,food,740.0,debit,debit_card
2019-05-18,transport,610.0,debit,credit_card
2019-05-19,transport,650.0,debit,e-wallet
2019-05-19,transport,170.0,debit,cash
2019-05-19,food,220.0,debit,cash
2019-05-19,food,540.0,debit,e-wallet
2019-05-19,food,490.0,debit,credit_card
2019-05-19,others,1340.0,debit,online_banking
2019-05-19,entertainment,230.0,debit,online_banking
2019-05-19,transport,590.0,debit,cash
2019-05-20,transport,330.0,debit,online_banking
2019-05-20,food,450.0,debit,cash
2019-05-20,food,650.0,debit,cash
2019-05-21,entertainment,1340.0,debit,cash
2019-05-21,food,580.0,debit,e-wallet
2019-05-21,bills,310.0,debit,cash
2019-05-22,others,1260.0,debit,online_banking
2019-05-22,transport,70.0,debit,credit_card
2019-05-23,entertainment,380.0,debit,online_banking
2019-05-23,food,630.0,debit,cash
2019-05-24,others,410.0,debit,online_banking
2019-05-24,food,270.0,debit,online_banking
2019-05-24,food,40.0,debit,credit_card
2019-05-24,food,340.0,debit,credit_card
2019-05-25,others,290.0,debit,debit_card
2019-05-25,transport,690.0,debit,cash
2019-05-25,transport,260.0,debit,cash
2019-05-26,entertainment,940.0,debit,debit_card
2019-05-26,transport,460.0,debit,cash
2019-05-26,transport,250.0,debit,cash
2019-05-26,food,680.0,debit,cash
2019-05-26,transport,650.0,debit,e-wallet
2019-05-26,shopping,120.0,debit,credit_card
2019-05-26,transport,190.0,debit,debit_card
2019-05-27,transport,760.0,debit,credit_card
2019-05-27,food,710.0,debit,e-wallet
2019-05-27,entertainment,1180.0,debit,credit_card
2019-05-27,shopping,390.0,debit,cash
2019-05-27,food,350.0,debit,debit_card
2019-05-27,food,660.0,debit,debit_card
2019-05-27,bills,480.0,debit,credit_card
2019-05-27,transport,250.0,debit,credit_card
2019-05-29,food,540.0,debit,credit_card
2019-05-30,food,140.0,debit,credit_card
2019-06-01,bills,55.0,debit,debit_card
2019-06-01,bills,720.0,debit,online_banking
2019-06-01,food,150.0,debit,e-wallet
2019-06-01,entertainment,200.0,debit,online_banking
2019-06-03,shopping,1080.0,debit,cash
2019-06-03,transport,420.0,debit,credit_card
2019-06-03,entertainment,260.0,debit,debit_card
2019-06-03,food,50.0,debit,credit_card
2019-06-04,transport,300.0,debit,cash
2019-06-04,shopping,55.0,debit,credit_card
2019-06-05,transport,320.0,debit,debit_card
2019-06-05,food,320.0,debit,debit_card
2019-06-06,shopping,300.0,debit,debit_card
2019-06-06,food,440.0,debit,debit_card
2019-06-06,transport,750.0,debit,online_banking
2019-06-06,transport,740.0,debit,debit_card
2019-06-06,food,260.0,debit,debit_card
2019-06-07,shopping,560.0,debit,e-wallet
2019-06-08,entertainment,1450.0,debit,debit_card
2019-06-08,transport,330.0,debit,e-wallet
2019-06-09,transport,15.0,debit,e-wallet
2019-06-09,food,160.0,debit,debit_card
2019-06-10,entertainment,1550.0,debit,credit_card
2019-06-10,others,950.0,debit,cash
2019-06-10,shopping,1390.0,debit,online_banking
2019-06-10,transport,650.0,debit,debit_card
2019-06-10,food,370.0,debit,online_banking
2019-06-10,others,1190.0,debit,credit_card
2019-06-11,food,740.0,debit,credit_card
2019-06-12,others,340.0,debit,e-wallet
2019-06-12,food,720.0,debit,online_banking
2019-06-12,others,540.0,debit,cash
2019-06-13,transport,260.0,debit,credit_card
2019-06-13,others,1200.0,debit,e-wallet
2019-06-13,entertainment,150.0,debit,online_banking
2019-06-13,food,60.0,debit,cash
2019-06-13,food,85.0,debit,e-wallet
2019-06-13,entertainment,1130.0,debit,credit_card
2019-06-13,food,720.0,debit,cash
2019-06-13,entertainment,430.0,debit,online_banking
2019-06-14,transport,330.0,debit,online_banking
2019-06-15,transport,720.0,debit,cash
2019-06-15,bills,990.0,debit,cash
2019-06-15,shopping,850.0,debit,online_banking
2019-06-16,bills,1130.0,debit,e-wallet
2019-06-17,shopping,300.0,debit,credit_card
2019-06-17,food,490.0,debit,e-wallet
2019-06-17,entertainment,300.0,debit,e-wallet
2019-06-17,food,200.0,debit,online_banking
2019-06-18,food,700.0,debit,online_banking
2019-06-19,food,210.0,debit,credit_card
2019-06-19,transport,430.0,debit,online_banking
2019-06-20,shopping,190.0,debit,cash
2019-06-21,transport,560.0,debit,e-wallet
2019-06-21,transport,560.0,debit,e-wallet
2019-06-21,bills,1040.0,debit,cash
2019-06-22,food,560.0,debit,debit_card
2019-06-22,food,530.0,debit,cash
2019-06-23,food,680.0,debit,debit_card
2019-06-23,transport,640.0,debit,credit_card
2019-06-24,shopping,850.0,debit,credit_card
2019-06-24,entertainment,45.0,debit,credit_card
2019-06-24,others,1010.0,debit,credit_card
2019-06-25,food,580.0,debit,debit_card
2019-06-25,bills,1360.0,debit,e-wallet
2019-06-25,transport,590.0,debit,e-wallet
2019-06-25,food,750.0,debit,credit_card
2019-06-25,food,60.0,debit,debit_card
2019-06-25,food,690.0,debit,debit_card
2019-06-25,transport,520.0,debit,credit_card
2019-06-25,entertainment,410.0,debit,credit_card
2019-06-25,food,570.0,debit,debit_card
2019-06-26,bills,180.0,debit,cash
2019-06-26,food,710.0,debit,credit_card
2019-06-26,others,810.0,debit,cash
2019-06-27,food,260.0,debit,cash
2019-06-27,food,270.0,debit,debit_card
2019-06-27,food,10.0,debit,debit_card
2019-07-01,food,570.0,debit,cash
2019-07-01,shopping,1090.0,debit,e-wallet
2019-07-01,food,5.0,debit,debit_card
2019-07-02,food,400.0,debit,e-wallet
2019-07-03,others,380.0,debit,debit_card
2019-07-04,transport,40.0,debit,credit_card
2019-07-04,food,510.0,debit,debit_card
2019-07-04,entertainment,1510.0,debit,e-wallet
2019-07-05,food,630.0,debit,cash
2019-07-05,food,620.0,debit,e-wallet
2019-07-05,entertainment,1440.0,debit,e-wallet
2019-07-05,entertainment,430.0,debit,e-wallet
2019-07-06,transport,680.0,debit,e-wallet
2019-07-06,others,1210.0,debit,online_banking
2019-07-06,shopping,470.0,debit,credit_card
2019-07-06,transport,750.0,debit,online_banking
2019-07-06,others,750.0,debit,e-wallet
2019-07-07,transport,730.0,debit,cash
2019-07-07,shopping,55.0,debit,debit_card
2019-07-08,food,390.0,debit,online_banking
2019-07-10,shopping,1190.0,debit,cash
2019-07-12,food,370.0,debit,online_banking
2019-07-12,transport,580.0,debit,cash
2019-07-12,food,490.0,debit,e-wallet
2019-07-13,food,310.0,debit,debit_card
2019-07-13,food,250.0,debit,e-wallet
2019-07-13,entertainment,20.0,debit,online_banking
2019-07-13,others,1460.0,debit,credit_card
2019-07-14,food,440.0,debit,credit_card
2019-07-15,transport,710.0,debit,debit_card
2019-07-15,bills,20.0,debit,cash
2019-07-16,shopping,690.0,debit,credit_card
2019-07-16,food,760.0,debit,cash
2019-07-16,others,900.0,debit,credit_card
2019-07-17,transport,720.0,debit,online_banking
2019-07-17,transport,420.0,debit,e-wallet
2019-07-18,food,570.0,debit,cash
2019-07-18,food,30.0,debit,e-wallet
2019-07-18,food,170.0,debit,cash
2019-07-20,food,590.0,debit,cash
2019-07-20,transport,580.0,debit,e-wallet
2019-07-21,others,360.0,debit,online_banking
2019-07-21,others,710.0,debit,debit_card
2019-07-22,entertainment,850.0,debit,credit_card
2019-07-22,food,490.0,debit,debit_card
2019-07-23,food,380.0,debit,credit_card
2019-07-23,food,650.0,debit,online_banking
2019-07-23,shopping,960.0,debit,e-wallet
2019-07-23,transport,540.0,debit,credit_card
2019-07-23,others,280.0,debit,debit_card
2019-07-24,others,1360.0,debit,online_banking
2019-07-24,transport,330.0,debit,online_banking
2019-07-24,transport,130.0,debit,e-wallet
2019-07-24,food,300.0,debit,e-wallet
2019-07-24,food,520.0,debit,debit_card
2019-07-25,transport,370.0,debit,debit_card
2019-07-25,food,750.0,debit,online_banking
2019-07-25,bills,900.0,debit,credit_card
2019-07-26,food,530.0,debit,debit_card
2019-07-26,food,430.0,debit,e-wallet
2019-07-27,entertainment,75.0,debit,debit_card
2019-07-27,others,500.0,debit,online_banking
2019-07-27,entertainment,260.0,debit,e-wallet
2019-07-28,transport,430.0,debit,online_banking
2019-07-31,others,1270.0,debit,e-wallet
2019-08-01,food,680.0,debit,online_banking
2019-08-01,food,560.0,debit,online_banking
2019-08-01,bills,760.0,debit,online_banking
2019-08-01,bills,1540.0,debit,debit_card
2019-08-02,shopping,770.0,debit,e-wallet
2019-08-02,food,700.0,debit,online_banking
2019-08-02,bills,740.0,debit,debit_card
2019-08-02,others,230.0,debit,online_banking
2019-08-03,food,90.0,debit,cash
2019-08-03,food,420.0,debit,online_banking
2019-08-04,shopping,1160.0,debit,credit_card
2019-08-04,bills,310.0,debit,debit_card
2019-08-04,transport,60.0,debit,debit_card
2019-08-04,food,680.0,debit,cash
2019-08-04,transport,15.0,debit,online_banking
2019-08-04,food,750.0,debit,credit_card
2019-08-05,shopping,40.0,debit,debit_card
2019-08-05,transport,150.0,debit,e-wallet
2019-08-05,others,260.0,debit,online_banking
2019-08-05,bills,280.0,debit,online_banking
2019-08-06,bills,1240.0,debit,cash
2019-08-06,transport,600.0,debit,cash
2019-08-07,shopping,780.0,debit,credit_card
2019-08-07,bills,1390.0,debit,cash
2019-08-07,others,970.0,debit,debit_card
2019-08-07,food,530.0,debit,cash
2019-08-08,food,350.0,debit,debit_card
2019-08-09,shopping,1120.0,debit,cash
2019-08-09,transport,560.0,debit,online_banking
2019-08-09,food,310.0,debit,debit_card
2019-08-10,bills,180.0,debit,credit_card
2019-08-10,food,450.0,debit,debit_card
2019-08-10,food,300.0,debit,cash
2019-08-10,food,510.0,debit,cash
2019-08-11,transport,140.0,debit,debit_card
2019-08-11,entertainment,920.0,debit,e-wallet
2019-08-11,food,340.0,debit,credit_card
2019-08-12,transport,750.0,debit,e-wallet
2019-08-12,shopping,1310.0,debit,credit_card
2019-08-12,bills,1420.0,debit,cash
2019-08-12,transport,440.0,debit,credit_card
2019-08-12,others,380.0,debit,online_banking
2019-08-12,others,1160.0,debit,online_banking
2019-08-12,others,840.0,debit,credit_card
2019-08-12,bills,190.0,debit,debit_card
2019-08-14,transport,230.0,debit,e-wallet
2019-08-14,bills,530.0,debit,credit_card
2019-08-14,food,230.0,debit,cash
2019-08-15,shopping,600.0,debit,e-wallet
2019-08-16,transport,100.0,debit,e-wallet
2019-08-16,transport,550.0,debit,debit_card
2019-08-16,transport,630.0,debit,cash
2019-08-17,entertainment,570.0,debit,e-wallet
2019-08-17,bills,1170.0,debit,cash
2019-08-17,food,550.0,debit,debit_card
2019-08-18,entertainment,990.0,debit,credit_card
2019-08-18,transport,630.0,debit,online_banking
2019-08-18,transport,430.0,debit,online_banking
2019-08-18,food,770.0,debit,cash
2019-08-18,entertainment,330.0,debit,online_banking
2019-08-19,transport,590.0,debit,e-wallet
2019-08-19,food,240.0,debit,online_banking
2019-08-20,shopping,700.0,debit,online_banking
2019-08-20,food,100.0,debit,online_banking
2019-08-20,entertainment,700.0,debit,e-wallet
2019-08-20,shopping,1270.0,debit,online_banking
2019-08-20,transport,460.0,debit,cash
2019-08-21,bills,1480.0,debit,credit_card
2019-08-21,food,530.0,debit,credit_card
2019-08-22,transport,330.0,debit,debit_card
2019-08-22,food,160.0,debit,cash
2019-08-22,entertainment,1060.0,debit,debit_card
2019-08-23,transport,620.0,debit,cash
2019-08-23,transport,710.0,debit,cash
2019-08-24,food,630.0,debit,cash
2019-08-25,food,710.0,debit,debit_card
2019-08-26,transport,370.0,debit,credit_card
2019-08-26,food,250.0,debit,e-wallet
2019-08-30,transport,610.0,debit,e-wallet
2019-08-30,food,85.0,debit,debit_card
2019-08-31,transport,640.0,debit,online_banking
2019-09-01,others,840.0,debit,credit_card
2019-09-02,food,390.0,debit,cash
2019-09-02,bills,320.0,debit,cash
2019-09-02,entertainment,720.0,debit,online_banking
2019-09-03,others,470.0,debit,online_banking
2019-09-03,shopping,120.0,debit,online_banking
2019-09-04,entertainment,150.0,debit,e-wallet
2019-09-04,transport,50.0,debit,online_banking
2019-09-04,transport,170.0,debit,e-wallet
2019-09-04,bills,1210.0,debit,debit_card
2019-09-04,others,50.0,debit,debit_card
2019-09-05,food,760.0,debit,debit_card
2019-09-06,others,530.0,debit,e-wallet
2019-09-06,transport,210.0,debit,debit_card
2019-09-06,transport,660.0,debit,e-wallet
2019-09-06,entertainment,180.0,debit,online_banking
2019-09-07,food,460.0,debit,cash
2019-09-08,food,250.0,debit,credit_card
2019-09-08,food,720.0,debit,e-wallet
2019-09-08,transport,620.0,debit,cash
2019-09-09,transport,510.0,debit,e-wallet
2019-09-09,entertainment,170.0,debit,cash
2019-09-10,food,460.0,debit,debit_card
2019-09-10,food,30.0,debit,debit_card
2019-09-10,food,400.0,debit,online_banking
2019-09-10,transport,550.0,debit,e-wallet
2019-09-10,food,650.0,debit,online_banking
2019-09-11,others,950.0,debit,e-wallet
2019-09-11,transport,290.0,debit,credit_card
2019-09-11,bills,860.0,debit,debit_card
2019-09-11,others,600.0,debit,cash
2019-09-12,food,450.0,debit,debit_card
2019-09-12,shopping,340.0,debit,cash
2019-09-13,transport,120.0,debit,online_banking
2019-09-13,shopping,980.0,debit,online_banking
2019-09-13,entertainment,800.0,debit,e-wallet
2019-09-13,transport,190.0,debit,cash
2019-09-13,shopping,350.0,debit,cash
2019-09-13,transport,750.0,debit,e-wallet
2019-09-13,others,480.0,debit,cash
2019-09-13,transport,570.0,debit,online_banking
2019-09-14,transport,530.0,debit,cash
2019-09-14,transport,380.0,debit,cash
2019-09-14,food,100.0,debit,debit_card
2019-09-14,transport,600.0,debit,online_banking
2019-09-15,entertainment,160.0,debit,cash
2019-09-15,food,550.0,debit,e-wallet
2019-09-15,entertainment,1370.0,debit,credit_card
2019-09-15,transport,330.0,debit,debit_card
2019-09-15,bills,1150.0,debit,credit_card
2019-09-15,others,990.0,debit,online_banking
2019-09-15,food,290.0,debit,debit_card
2019-09-16,food,260.0,debit,e-wallet
2019-09-16,transport,110.0,debit,credit_card
2019-09-16,food,520.0,debit,e-wallet
2019-09-16,others,300.0,debit,debit_card
2019-09-16,transport,390.0,debit,cash
2019-09-16,food,430.0,debit,credit_card
2019-09-17,transport,690.0,debit,e-wallet
2019-09-17,transport,390.0,debit,debit_card
2019-09-17,food,540.0,debit,e-wallet
2019-09-17,others,590.0,debit,credit_card
2019-09-17,food,600.0,debit,cash
2019-09-18,others,1490.0,debit,online_banking
2019-09-18,entertainment,95.0,debit,credit_card
2019-09-18,food,200.0,debit,credit_card
2019-09-18,transport,370.0,debit,credit_card
2019-09-18,shopping,770.0,debit,debit_card
2019-09-19,others,650.0,debit,credit_card
2019-09-19,food,70.0,debit,debit_card
2019-09-20,food,540.0,debit,debit_card
2019-09-20,transport,180.0,debit,online_banking
2019-09-20,transport,750.0,debit,cash
2019-09-20,transport,100.0,debit,debit_card
2019-09-21,shopping,1170.0,debit,e-wallet
2019-09-21,food,200.0,debit,online_banking
2019-09-21,transport,240.0,debit,cash
2019-09-21,food,50.0,debit,online_banking
2019-09-21,food,490.0,debit,online_banking
2019-09-22,transport,620.0,debit,online_banking
2019-09-22,food,410.0,debit,credit_card
2019-09-22,others,600.0,debit,online_banking
2019-09-22,transport,700.0,debit,credit_card
2019-09-22,transport,440.0,debit,cash
2019-09-23,transport,380.0,debit,credit_card
2019-09-23,transport,330.0,debit,credit_card
2019-09-23,transport,200.0,debit,e-wallet
2019-09-23,entertainment,1500.0,debit,cash
2019-09-23,bills,1440.0,debit,e-wallet
2019-09-23,shopping,490.0,debit,cash
2019-09-23,food,710.0,debit,debit_card
2019-09-24,entertainment,1100.0,debit,credit_card
2019-09-24,shopping,1130.0,debit,credit_card
2019-09-24,others,1130.0,debit,credit_card
2019-09-24,bills,1110.0,debit,debit_card
2019-09-25,food,350.0,debit,debit_card
2019-09-26,food,250.0,debit,e-wallet
2019-09-26,food,690.0,debit,e-wallet
2019-09-26,food,180.0,debit,debit_card
2019-09-26,transport,630.0,debit,e-wallet
2019-09-27,food,720.0,debit,e-wallet
2019-09-27,transport,380.0,debit,cash
2019-09-27,transport,500.0,debit,e-wallet
2019-09-27,food,100.0,debit,credit_card
2019-09-28,food,200.0,debit,credit_card
2019-09-28,food,770.0,debit,cash
2019-09-28,food,610.0,debit,debit_card
2019-09-28,transport,360.0,debit,debit_card
2019-09-28,entertainment,690.0,debit,credit_card
2019-10-01,entertainment,1550.0,debit,cash
2019-10-01,others,180.0,debit,online_banking
2019-10-01,entertainment,310.0,debit,cash
2019-10-01,bills,1290.0,debit,e-wallet
2019-10-01,food,620.0,debit,online_banking
2019-10-02,transport,80.0,debit,credit_card
2019-10-02,food,65.0,debit,e-wallet
2019-10-02,shopping,1020.0,debit,online_banking
2019-10-03,bills,960.0,debit,credit_card
2019-10-03,entertainment,1270.0,debit,online_banking
2019-10-04,food,490.0,debit,debit_card
2019-10-04,transport,380.0,debit,e-wallet
2019-10-04,bills,1020.0,debit,debit_card
2019-10-05,bills,1040.0,debit,debit_card
2019-10-06,shopping,360.0,debit,debit_card
2019-10-06,bills,1220.0,debit,credit_card
2019-10-07,others,850.0,debit,debit_card
2019-10-07,transport,230.0,debit,e-wallet
